"country","year","movi","movi_ave_global","movi_ave_10","movi_ave_5","change_global","change_10","change_5"
"Mexico",2001,2.07784044146131,0.983930398435636,0.246890227821844,0.041417497737454,1.11177583776748,7.41604975536204,49.1681790298575
"Mexico",2002,1.42766772324945,0.983930398435636,0.246890227821844,0.041417497737454,0.45098446548589,4.78260118209156,33.4701587792544
"Mexico",2003,1.49872165794116,0.983930398435636,0.246890227821844,0.041417497737454,0.523198856671161,5.07039683653513,35.1857123151566
"Mexico",2004,1.14098093868261,0.983930398435636,0.246890227821844,0.041417497737454,0.159615497698486,3.62140988223293,26.5482827551607
"Mexico",2005,2.31872168431979,0.983930398435636,0.246890227821844,0.041417497737454,1.35659116539783,8.39171106437221,54.9841084320978
"Mexico",2006,2.20953388703607,0.983930398435636,0.246890227821844,0.041417497737454,1.24562010742735,7.94945865832514,52.3478362464659
"Mexico",2007,1.02868917164807,0.983930398435636,0.246890227821844,0.041417497737454,0.0454897757845438,3.16658520964374,23.8370671296693
"Mexico",2008,3.95942243788632,0.983930398435636,0.246890227821844,0.041417497737454,3.02408792754189,15.0371776267444,94.597818655901
"Mexico",2009,1.22090535244306,0.983930398435636,0.246890227821844,0.041417497737454,0.240845241070094,3.94513437495819,28.4780085504535
"Mexico",2010,0.749591292192626,0.983930398435636,0.246890227821844,0.041417497737454,-0.23816634450525,2.03613188260141,17.0984205502779
"Mexico",2011,0,0.983930398435636,0.246890227821844,0.041417497737454,-1,-1,-1
"Mexico",2012,0.659770040423687,0.983930398435636,0.246890227821844,0.041417497737454,-0.329454561549613,1.67232140471666,14.9297416904801
"Mexico",2013,0.592206428830085,0.983930398435636,0.246890227821844,0.041417497737454,-0.398121625501517,1.39866289587379,13.2984598582968
"Mexico",2014,0.686245419251306,0.983930398435636,0.246890227821844,0.041417497737454,-0.302546785481598,1.77955683100791,15.5689734228133
"Mexico",2015,0.38951850759716,0.983930398435636,0.246890227821844,0.041417497737454,-0.604119856225135,0.577699170330209,8.40468470756785
"Mexico",2016,0.357402210605041,0.983930398435636,0.246890227821844,0.041417497737454,-0.636760678221468,0.447615864581494,7.62925647683058
"Mexico",2017,0.23644222324758,0.983930398435636,0.246890227821844,0.041417497737454,-0.759696190275753,-0.0423184208886692,4.70875200492289
